game_name,reviews_like_rate,all_reviews_number_k,release_date,developer,user_defined_tags,supported_os,supported_languages,price,other_features,age_restriction,rating,difficulty,length,estimated_downloads_k,day,month,year,total_revenue_million,main_tag,main_feature,reviews_like_rate_MinMax,all_reviews_number_MinMax,price_MinMax,difficulty_MinMax,age_restriction_MinMax,rating_MinMax,length_MinMax,estimated_downloads_MinMax,total_revenue_MinMax,developer_Cod,main_tag_Cod,main_feature_Cod,supported_os_Cod,generation
Hearts of Iron IV,91,237.19,2016-06-06,Paradox Development Studio,"Strategy, War, Simulation, Sandbox","win, mac, linux","English, French, German, Polish, Portuguese - Brazil, Russian, Spanish - Spain, Japanese, Simplified Chinese",29.99,"Single-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing",10,3.7,4,74,11460.0,6,6,2016,343.69,Strategy,Single-player,0.8875,0.0269408228775497,0.3749218652331541,0.75,0.5882352941176471,0.7454954954954954,0.9240506329113924,0.0374299028928087,0.069702685162651,1121,36,7,4,8
Dying Light,95,337.29,2015-01-26,Techland,"Survival, Horror, RPG, Open World, Crafting, Action",win,"English, French, Italian, German, Spanish - Spain, Dutch, Polish, Portuguese - Brazil, Russian, Korean, Simplified Chinese, Spanish - Latin America, Japanese, Thai, Traditional Chinese, Turkish, Czech",19.49,"Single-player, Online PvP, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on Tablet, Remote Play on TV, Family Sharing",17,3.78,3,41,19550.0,26,1,2015,381.03,Survival,Single-player,0.9375,0.0383109905562863,0.2436554569321165,0.5,1.0,0.7635135135135134,0.5063291139240507,0.0638531395851408,0.0772754928206376,1522,37,7,0,8
Black Myth: Wukong,96,834.31,2024-08-20,Game Science,"RPG, Action, Souls-like, Fantasy",win,"English, French, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Italian, Turkish, Thai",59.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",13,3.79,4,45,70830.0,20,8,2024,4249.09,RPG,Single-player,0.9500000000000002,0.0947665424012976,0.7499687460932617,0.75,0.7647058823529411,0.7657657657657657,0.5569620253164558,0.2313418389155224,0.8617445444958222,615,25,7,0,9
Stray,97,139.2,2022-07-19,BlueTwelve Studio,"Adventure, Open World, Cute, Stealth","win, mac","English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish, Dutch, Portuguese - Portugal",14.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",10,3.84,2,8,5390.0,19,7,2022,80.8,Adventure,Single-player,0.9625,0.0158103260659674,0.1873984248031004,0.25,0.5882352941176471,0.7770270270270269,0.0886075949367088,0.0176043099728513,0.016386793218139,217,3,7,3,9
Call of Duty®: Black Ops 6,45,11.72,2024-10-25,Treyarch,"Action, FPS",win,"English, French, Italian, German, Spanish - Spain, Korean, Polish, Russian, Traditional Chinese, Japanese, Spanish - Latin America, Arabic, Simplified Chinese, Portuguese - Brazil",69.99,"Single-player, Online PvP, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Captions available, In-App Purchases",17,3.6,3,28,70450.0,25,10,2024,4930.8,Action,Single-player,0.3125,0.0013301165186613,0.8749843730466308,0.5,1.0,0.7229729729729729,0.3417721518987341,0.230100698007848,1.0,1584,2,7,0,9
Path of Exile 2,72,126.64,2024-12-06,Grinding Gear Games,"Action, Adventure, RPG, Souls-like",win,"English, French, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Thai",29.99,"Single-player, MMO, Online Co-op, HDR available",17,4.36,4,73,7000.0,6,12,2024,209.93,Action,Single-player,0.65,0.0143836596719121,0.3749218652331541,0.75,1.0,0.8941441441441441,0.9113924050632912,0.0228628280290509,0.0425752413401476,664,2,7,0,9
"Warhammer 40,000: Rogue Trader",84,21.53,2023-12-07,Owlcat Games,"Story Rich, RPG, Strategy, Turn-Based, Fantasy","win, mac","English, French, German, Spanish - Spain, Russian, Simplified Chinese, Japanese, Turkish",24.99,"Single-player, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",13,3.69,3,75,2070.0,7,12,2023,51.73,Story Rich,Single-player,0.8,0.0024444156687953,0.3124140517564695,0.5,0.7647058823529411,0.7432432432432432,0.9367088607594936,0.0067606578321168,0.0104911981828506,1103,35,7,3,9
Monster Hunter Wilds,62,132.19,2025-02-28,"CAPCOM Co., Ltd.","Action, RPG, Open World, Fantasy",win,"English, French, Italian, German, Spanish - Spain, Arabic, Spanish - Latin America, Portuguese - Brazil, Polish, Russian, Simplified Chinese, Traditional Chinese, Japanese, Korean",52.49,"Single-player, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, HDR available, Family Sharing",13,3.49,3,56,6870.0,28,2,2025,360.61,Action,Single-player,0.525,0.0150140735641897,0.6562070258782348,0.5,0.7647058823529411,0.6981981981981982,0.6962025316455697,0.0224382271922149,0.0731341770098158,251,2,7,0,9
Age of Empires IV: Anniversary Edition,86,60.76,2021-10-28,World's Edge,"Strategy, Building, War, Management",win,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish, Vietnamese, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Norwegian, Polish, Portuguese - Portugal, Swedish, Hindi",19.99,"Single-player, Online PvP, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Family Sharing",13,4.0,3,37,3400.0,28,10,2021,67.97,Strategy,Single-player,0.825,0.006900476388444,0.2499062382797849,0.5,0.7647058823529411,0.813063063063063,0.4556962025316455,0.0111046510089773,0.0137847813742191,1693,36,7,0,9
Assassin’s Creed Shadows,79,19.15,2025-03-20,Ubisoft Quebec,"Action, Adventure, Open World, Combat",win,"English, French, Italian, German, Spanish - Spain, Arabic, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Polish",55.99,"Single-player, Steam Achievements, Steam Trading Cards, Captions available, In-App Purchases, HDR available",17,3.4,4,57,686.0,20,3,2025,38.41,Action,Single-player,0.7375,0.0021740760176924,0.699962495311914,0.75,1.0,0.6779279279279279,0.7088607594936709,0.0022402919999551,0.0077898109840188,1609,2,7,0,9
Left 4 Dead,96,51.95,2008-11-17,Valve,"FPS, Action, Survival, Horror",win,"English, French, German, Spanish - Spain, Russian, Danish, Dutch, Finnish, Italian, Japanese, Norwegian, Polish, Portuguese - Portugal, Simplified Chinese, Swedish, Traditional Chinese, Korean, Bulgarian, Czech, Greek, Hungarian, Portuguese - Brazil, Romanian, Spanish - Latin America, Thai, Turkish, Ukrainian, Vietnamese",5.79,"Single-player, Steam Achievements, Captions available, Steam Cloud, Stats, Steam Leaderboards, Includes Source SDK, Commentary available, Remote Play on TV, Family Sharing",17,4.04,3,31,65370.0,17,11,2008,378.49,FPS,Single-player,0.9500000000000002,0.0058997653270087,0.0723840480060007,0.5,1.0,0.822072072072072,0.3797468354430379,0.2135086037684108,0.0767603634298693,1630,14,7,0,7
Split Fiction,97,50.5,2025-03-06,Hazelight Studios,"Platformer, Story Rich, Adventure",win,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Simplified Chinese, Traditional Chinese",49.99,"Online Co-op, Shared/Split Screen Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Remote Play Together, HDR available, Family Sharing",13,4.11,3,17,3800.0,6,3,2025,189.96,Platformer,Online Co-op,0.9625,0.0057350625983956,0.6249531191398925,0.5,0.7647058823529411,0.8378378378378378,0.2025316455696202,0.0124111151223188,0.0385251886103674,690,23,3,0,9
SnowRunner,90,35.75,2021-05-18,Saber Interactive,"Simulation, Driving, Realistic","win, mac","English, French, Italian, German, Spanish - Spain, Czech, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese",20.99,"Single-player, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",13,3.8,4,55,2230.0,18,5,2021,46.81,Simulation,Single-player,0.875,0.0040596382900903,0.2624078009751219,0.75,0.7647058823529411,0.768018018018018,0.6835443037974683,0.0072832434774534,0.0094933884967956,1306,31,7,3,9
Crusader Kings III,91,80.21,2020-09-01,Paradox Development Studio,"Strategy, Management, Simulation, RPG, Sandbox","win, mac, linux","English, French, German, Spanish - Spain, Russian, Simplified Chinese, Korean, Polish",29.99,"Single-player, Online PvP, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing",13,4.05,3,76,4680.0,1,9,2020,140.35,Strategy,Single-player,0.8875,0.009109764713633,0.3749218652331541,0.5,0.7647058823529411,0.8243243243243242,0.949367088607595,0.0152853361716701,0.0284639409426462,1121,36,7,4,9
Baldur's Gate 3,96,669.12,2023-08-03,Larian Studios,"RPG, Adventure, Strategy, Story Rich, Turn-Based, Fantasy","win, mac","English, French, German, Spanish - Spain, Polish, Russian, Simplified Chinese, Turkish, Portuguese - Brazil, Italian, Spanish - Latin America, Traditional Chinese, Ukrainian, Korean, Japanese",34.99,"Single-player, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing",17,4.61,4,80,34030.0,3,8,2023,1190.71,RPG,Single-player,0.9500000000000002,0.0760029260291648,0.4374296787098388,0.75,1.0,0.9504504504504504,1.0,0.1111471404881035,0.2414841405045834,851,25,7,3,9
Beyond: Two Souls,88,23.38,2020-06-18,Quantic Dream,"Adventure, Story Rich, Visual Novel, Action",win,"English, French, Italian, German, Spanish - Spain, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Swedish, Traditional Chinese, Turkish",15.99,"Single-player, Shared/Split Screen Co-op, Steam Achievements, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing",17,3.56,2,15,2170.0,18,6,2020,34.7,Adventure,Single-player,0.8500000000000001,0.0026545536328878,0.1998999874984373,0.25,1.0,0.7139639639639639,0.1772151898734177,0.0070872738604521,0.0070373975825423,1190,3,7,0,9
House Flipper 2,85,11.1,2023-12-14,Frozen District,"Simulation, Building",win,"English, French, Italian, German, Spanish - Spain, Dutch, Japanese, Korean, Norwegian, Polish, Portuguese - Brazil, Portuguese - Portugal, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish, Ukrainian",23.99,"Single-player, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Includes level editor, Family Sharing",0,3.33,1,15,902.2,14,12,2023,21.64,Simulation,Single-player,0.8125,0.0012596919036682,0.2999124890611326,0.0,0.0,0.6621621621621621,0.1772151898734177,0.0029464358532162,0.0043887401638679,589,31,7,0,9
Arma Reforger,76,27.53,2023-11-16,Bohemia Interactive,"Simulation, Shooter, Action, Realistic",win,"English, French, Italian, German, Czech, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Spain, Ukrainian",19.99,"Single-player, Online PvP, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Captions available, Steam Cloud, Family Sharing",17,3.61,3,77,1700.0,16,11,2023,33.98,Simulation,Single-player,0.7000000000000001,0.0031259442009873,0.2499062382797849,0.5,1.0,0.7252252252252251,0.9620253164556962,0.0055521785272759,0.0068913766528758,221,31,7,0,9
Escape the Backrooms,91,85.24,2022-08-11,Fancy Games,Horror,win,"English, French, German, Spanish - Spain, Russian, Simplified Chinese, Japanese, Korean, Turkish",5.79,"Single-player, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing",13,3.55,3,12,5400.0,11,8,2022,31.27,Horror,Single-player,0.8875,0.0096811127997873,0.0723840480060007,0.5,0.7647058823529411,0.7117117117117115,0.1392405063291139,0.0176369715756848,0.0063417700981585,543,17,7,0,9
The Walking Dead,97,47.01,2012-04-24,Telltale Games,"Story Rich, Adventure","win, mac","English, French, Italian, German, Spanish - Spain",7.99,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",17,4.14,3,4,9170.0,24,4,2012,73.27,Story Rich,Single-player,0.9625,0.0053386401688373,0.0998874859357419,0.5,1.0,0.8445945945945944,0.0379746835443038,0.0299503958439286,0.0148596576620426,1527,35,7,3,8
Garry's Mod,96,996.65,2006-11-29,Facepunch Studios,"Sandbox, FPS, Simulation, Building","win, mac, linux","English, French, Italian, German, Spanish - Spain, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil, Russian, Simplified Chinese, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian",5.79,"Single-player, Online PvP, LAN PvP, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Includes level editor, Includes Source SDK, Remote Play on Tablet, Family Sharing",0,3.98,3,66,62790.0,29,11,2006,363.55,Sandbox,Single-player,0.9500000000000002,0.1132064327206391,0.0723840480060007,0.5,0.0,0.8085585585585585,0.8227848101265823,0.205081910237358,0.0737304291392877,537,28,7,4,7
World War Z,83,19.49,2021-09-21,Saber Interactive Inc,"Shooter, Action, Survival, Horror",win,"English, Russian, Spanish - Spain, Traditional Chinese, French, Italian, German, Korean, Polish, Portuguese - Brazil, Simplified Chinese, Japanese",21.69,"Single-player, Online PvP, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Cloud, Family Sharing",17,3.05,3,15,2000.0,21,9,2021,43.38,Shooter,Single-player,0.7875000000000001,0.00221269596785,0.2711588948618577,0.5,1.0,0.599099099099099,0.1772151898734177,0.006532026612282,0.0087977610124117,1307,30,7,0,9
V Rising,89,98.41,2024-05-08,Stunlock Studios,"Survival, Open World, Building, Combat, Sandbox",win,"English, French, German, Spanish - Spain, Portuguese - Brazil, Simplified Chinese, Italian, Hungarian, Japanese, Korean, Polish, Russian, Turkish, Traditional Chinese, Thai",17.99,"Single-player, Online PvP, LAN PvP, Online Co-op, LAN Co-op, Steam Achievements, Steam Cloud, Family Sharing",13,3.22,3,39,7110.0,8,5,2024,127.91,Survival,Single-player,0.8625,0.0111770679279488,0.2249031128891111,0.5,0.7647058823529411,0.6373873873873873,0.481012658227848,0.0232221056602198,0.0259410237689624,1460,37,7,0,9
Ravenswatch,80,11.83,2024-09-26,Passtech Games,"Roguelike, Action, Combat, RPG",win,"English, French, Italian, German, Spanish - Spain, Korean, Polish, Portuguese - Brazil, Russian, Japanese, Simplified Chinese, Traditional Chinese",14.99,"Single-player, Online Co-op, Steam Cloud, Family Sharing",13,3.0,3,10,884.6,26,9,2024,13.26,Roguelike,Single-player,0.75,0.0013426112084182,0.1873984248031004,0.5,0.7647058823529411,0.5878378378378378,0.1139240506329114,0.0028889514322292,0.0026892187880262,1124,27,7,0,9
FINAL FANTASY XIV Online,87,73.28,2014-02-18,Square Enix,"MMORPG, Fantasy",win,"English, French, German, Japanese",15.99,"Single-player, MMO, Online PvP, Online Co-op, Cross-Platform Multiplayer, Remote Play on Tablet, Family Sharing",13,2.98,3,80,5360.0,18,2,2014,85.71,MMORPG,Single-player,0.8375000000000001,0.0083225992589513,0.1998999874984373,0.5,0.7647058823529411,0.5833333333333333,1.0,0.0175063251643507,0.0173825748357264,1410,19,7,0,8
Total War: WARHAMMER II,93,84.2,2017-09-28,CREATIVE ASSEMBLY,"Strategy, Fantasy, Turn-Based, Action, Tactical","win, mac, linux","English, French, Italian, German, Spanish - Spain, Czech, Korean, Polish, Portuguese - Brazil, Russian, Turkish, Simplified Chinese, Traditional Chinese",49.99,"Single-player, Online PvP, LAN PvP, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Remote Play on Tablet, Family Sharing",13,3.97,4,79,6150.0,28,9,2017,307.44,Strategy,Single-player,0.9125,0.0095629811875407,0.6249531191398925,0.75,0.7647058823529411,0.8063063063063063,0.9873417721518988,0.0200865917882002,0.062350936967632,259,36,7,4,8
Valheim,94,424.59,2021-02-02,Iron Gate AB,"Early Access, Open World, Crafting, Survival, RPG, Adventure","win, mac, linux","English, French, German, Spanish - Spain, Russian, Simplified Chinese, Turkish, Japanese, Portuguese - Brazil, Polish, Ukrainian, Italian, Korean, Traditional Chinese",13.19,"Single-player, Online Co-op, Steam Cloud, Remote Play on Tablet, Family Sharing",13,3.93,3,66,27360.0,2,2,2021,360.88,Early Access,Single-player,0.925,0.0482272306996799,0.1648956119514939,0.5,0.7647058823529411,0.7972972972972973,0.8227848101265823,0.0893618513981338,0.0731889348584408,748,13,7,4,9
"Warhammer 40,000: Darktide",71,89.98,2022-11-30,Fatshark,"Horror, Combat, FPS, Action",win,"English, French, Italian, German, Spanish - Spain, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Japanese, Korean, Traditional Chinese",24.99,"Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Captions available, In-App Purchases, Family Sharing",17,3.1,3,38,4320.0,30,11,2022,107.96,Horror,Online Co-op,0.6375000000000001,0.010219520340219,0.3124140517564695,0.5,1.0,0.6103603603603603,0.4683544303797468,0.0141095184696628,0.0218950271761174,546,17,3,0,9
Metaphor: ReFantazio,91,19.62,2024-10-11,ATLUS,"Turn-Based, Combat, JRPG, Anime, Management, Adventure",win,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese, Traditional Chinese, Portuguese - Brazil, Spanish - Latin America",69.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",17,3.7,3,80,1040.0,11,10,2024,72.79,Turn-Based,Single-player,0.8875,0.0022274624193808,0.8749843730466308,0.5,1.0,0.7454954954954954,1.0,0.0033965127402624,0.0147623103755982,37,39,7,0,9
Total War: WARHAMMER,78,31.62,2016-05-24,CREATIVE ASSEMBLY,"Strategy, Fantasy, Turn-Based, Action, Tactical","win, mac, linux","English, French, Italian, German, Spanish - Spain, Korean, Polish, Portuguese - Brazil, Russian, Turkish, Czech, Simplified Chinese, Traditional Chinese",49.99,"Single-player, Online PvP, LAN PvP, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Family Sharing",13,3.86,3,66,6150.0,24,5,2016,307.44,Strategy,Single-player,0.7250000000000001,0.0035905194837648,0.6249531191398925,0.5,0.7647058823529411,0.7815315315315314,0.8227848101265823,0.0200865917882002,0.062350936967632,259,36,7,4,8
